Sender_account,Date,Time,Amount,anomaly_score,fraud_probability,Is_laundering,Receiver_account,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location
4271271664,07-10-2022,14:27:06,1800.84,0.012959881,0.015409988,0,4437022419,UK pounds,UK pounds,UK,UK
1701080414,07-10-2022,12:07:39,767.22,0.018354158,0.018304456,0,6188396334,UK pounds,UK pounds,UK,UK
546049908,07-10-2022,16:54:52,11573.7,0.024633669,0.031326935,0,6962144426,UK pounds,UK pounds,UK,UK
ACC106344,29-04-2023,09:19:29,353.711085,0.502422057,0.99539363,1,ACC668211,UK pounds,Mexican Peso,UK,UK
ACC252299,23-07-2022,15:52:42,5878.28878,0.193234543,0.9650715,1,ACC188544,UK pounds,Mexican Peso,UK,Nigeria
1378784400,07-10-2022,14:33:39,6072.13,0.001980918,0.005638443,0,954066234,UK pounds,UK pounds,UK,UK
2403186083,07-10-2022,11:37:39,3632.19,0.015063395,0.00671747,0,3115472752,UK pounds,UK pounds,UK,UK
5982914936,07-10-2022,10:42:14,15793.52,0.009982593,0.0051613,0,1509557999,UK pounds,UK pounds,UK,UK
ACC842084,08-09-2023,09:41:59,8671.98059,0.242213571,0.9872313,1,ACC387926,UK pounds,Mexican Peso,UK,UK
ACC290267,09-12-2023,18:25:05,-3808.352592,0.172033907,0.99642795,1,ACC542056,UK pounds,UK pounds,UK,UK
5982914936,07-10-2022,16:45:15,7940.85,0.024482668,0.006021518,0,5903480509,UK pounds,Euro,UK,Italy
9641969632,07-10-2022,16:35:28,1550.96,0.014606087,0.015868854,0,6118627253,UK pounds,UK pounds,UK,UK
9746384104,07-10-2022,16:44:42,17330.2,0.012343595,0.0051613,0,3047959102,UK pounds,UK pounds,UK,UK
8740272572,07-10-2022,12:07:21,6041.88,0.008729439,0.006864538,0,2828854769,UK pounds,UK pounds,UK,UK
ACC314510,10-08-2023,14:09:30,-3597.488324,0.307223607,0.99485093,1,ACC860581,Yen,UK pounds,UK,Nigeria
5019961553,07-10-2022,11:37:58,8496.1,0.008804764,0.004802258,0,5466123934,UK pounds,UK pounds,UK,UK
8978209844,07-10-2022,15:26:32,3221.53,0.009442452,0.007018445,0,2569665384,UK pounds,UK pounds,UK,UK
1606273725,07-10-2022,13:16:34,1241.2,0.030504775,0.028910246,0,9582071208,UK pounds,UK pounds,UK,UK
2636905193,07-10-2022,15:35:34,1400.4,0.008450462,0.00599221,0,2405437739,UK pounds,UK pounds,UK,UK
9880098011,07-10-2022,14:26:33,16609.44,0.030637423,0.007802769,0,7892884492,UK pounds,US dollar,UK,USA
8759244417,07-10-2022,14:26:10,34757.87,0.009964717,0.027138479,0,2518236850,UK pounds,UK pounds,UK,UK
8993724984,07-10-2022,12:35:01,10040.87,0.02426626,0.004462909,0,1493436023,UK pounds,UK pounds,UK,UK
3510078932,07-10-2022,16:43:18,9704.64,0.016894228,0.005638443,0,9418077278,UK pounds,UK pounds,UK,UK
1862303603,07-10-2022,13:46:38,5617.33,0.002830523,0.004462909,0,4336977506,UK pounds,UK pounds,UK,UK
7758268667,07-10-2022,16:30:00,9967.08,0.020493891,0.005638443,0,3325153054,UK pounds,UK pounds,UK,UK
ACC920413,09-03-2022,11:43:35,5410.175817,0.400040243,0.99406356,1,ACC127753,UK pounds,UK pounds,Japan,UK
ACC527230,01-12-2023,04:44:05,-4543.635217,0.249380049,0.99529463,1,ACC168153,UK pounds,UK pounds,UK,UK
8394294350,07-10-2022,13:24:35,7871.02,0.011839401,0.004693911,0,8678802420,UK pounds,UK pounds,UK,UK
ACC211490,07-08-2022,10:30:02,5087.090096,0.099842826,0.9876574,1,ACC124294,UK pounds,UK pounds,UK,Nigeria
6377408382,07-10-2022,16:13:10,5513.46,0.01450753,0.004463604,0,1377603863,UK pounds,UK pounds,UK,UK
7508298158,07-10-2022,12:36:41,1363,0.003233331,0.050845392,0,8609841521,UK pounds,UK pounds,UK,UK
3487220354,07-10-2022,16:37:47,81.76,0.014600018,0.009890263,0,1781933125,UK pounds,UK pounds,UK,UK
ACC815136,03-01-2023,08:25:00,3092.662618,0.386839235,0.89268905,1,ACC514547,UK pounds,UK pounds,UK,UK
ACC974929,02-07-2023,06:25:30,-352.8514878,0.306947896,0.9950948,1,ACC566432,UK pounds,UK pounds,UK,India
ACC657593,01-02-2023,21:47:09,9036.494828,0.856180321,0.9766384,1,ACC775176,Yen,US dollar,Japan,UK
6916264887,07-10-2022,11:21:43,6721.51,0.033306535,0.00737329,0,6953672776,UK pounds,Mexican Peso,UK,Mexico
ACC221760,27-07-2023,13:23:41,14216.40123,0.33689161,0.9958942,1,ACC813886,UK pounds,UK pounds,UK,UK
ACC496015,30-08-2023,23:26:57,-1682.158572,0.486454999,0.9957897,1,ACC872235,UK pounds,UK pounds,UK,Nigeria
ACC685601,27-12-2022,05:39:54,7357.870336,0.260292787,0.976188,1,ACC625787,UK pounds,UK pounds,UK,UK
ACC338507,02-07-2022,22:24:04,-2684.645507,0.185246109,0.9878946,1,ACC454429,UK pounds,Indian rupee,UK,Mexico
7556064805,07-10-2022,10:57:00,12175.77,0.050280377,0.004462909,0,3079818547,UK pounds,UK pounds,UK,UK
3644256410,07-10-2022,11:57:59,6094.14,0.011767174,0.004802258,0,3066321263,UK pounds,UK pounds,UK,UK
3751684118,07-10-2022,14:32:35,9286.54,0.006917523,0.011766742,0,6007841841,UK pounds,UK pounds,UK,UK
ACC566377,13-10-2022,14:20:45,9715.797783,0.029909848,0.9910322,1,ACC967895,UK pounds,UK pounds,UK,USA
9460198888,07-10-2022,14:54:10,16995.43,0.02467381,0.03069563,0,9795634699,UK pounds,UK pounds,UK,UK
6254659797,07-10-2022,15:07:45,697.22,0.029724755,0.027644578,0,7495061395,UK pounds,UK pounds,UK,UK
ACC139579,27-12-2023,05:03:58,7295.091821,0.523782336,0.9941519,1,ACC568175,UK pounds,Indian rupee,UK,UK
ACC745157,31-03-2022,08:30:01,5225.677585,0.41498646,0.9960238,1,ACC629182,UK pounds,UK pounds,UK,UK
1098207461,07-10-2022,12:29:14,1590.55,0.029939239,0.013205792,0,2360303796,UK pounds,UK pounds,UK,UK
ACC417721,31-10-2023,15:49:00,3795.962024,0.540219739,0.99424756,1,ACC828912,Yen,UK pounds,UK,Mexico
ACC536504,17-10-2023,18:12:58,12080.0545,0.289271101,0.9958729,1,ACC205813,UK pounds,Mexican Peso,UK,UK
ACC651083,14-12-2023,14:26:34,9178.175859,0.213482757,0.99078745,1,ACC729245,UK pounds,Naira,UK,UK
1821503095,07-10-2022,14:58:47,2170.33,0.011892769,0.011965748,0,3453070367,UK pounds,UK pounds,UK,UK
1808188492,07-10-2022,12:33:01,2067.53,0.012448873,0.011766742,0,5012637680,UK pounds,UK pounds,UK,UK
1491989064,07-10-2022,15:00:05,4838.56,0.027249328,0.004463604,0,3672723354,UK pounds,UK pounds,UK,UK
9506591992,07-10-2022,16:05:46,19525.96,0.021919698,0.008466769,0,791276398,UK pounds,UK pounds,UK,UK
ACC258322,21-09-2022,10:54:34,4950.564786,0.573675457,0.9808216,1,ACC499102,Yen,UK pounds,Japan,Nigeria
8386202710,07-10-2022,14:07:42,18867.48,0.01372714,0.00920062,0,9229304564,UK pounds,UK pounds,UK,UK
712466523,07-10-2022,11:26:19,7513.86,0.026866307,0.004463604,0,8518184956,UK pounds,UK pounds,UK,UK
ACC495307,28-05-2022,17:37:16,2987.309091,0.268775277,0.9957333,1,ACC985520,UK pounds,US dollar,UK,UK
7242495750,07-10-2022,15:00:22,1774.88,0.014619469,0.00599221,0,3705076550,UK pounds,UK pounds,UK,UK
1915450576,07-10-2022,12:33:38,10648.51,0.006172438,0.005118115,0,5162401694,UK pounds,UK pounds,UK,UK
5764479195,07-10-2022,15:38:19,5827.69,0.00888332,0.004802258,0,6855935396,UK pounds,UK pounds,UK,UK
9596872238,07-10-2022,15:30:53,2801.36,0.013912574,0.010183722,0,9028820984,UK pounds,UK pounds,UK,UK
3193577264,07-10-2022,11:20:32,1839.45,0.025423181,0.012137755,0,668971934,UK pounds,UK pounds,UK,UK
3431093754,07-10-2022,16:04:51,14108.64,0.013869928,0.017235395,0,8325843590,UK pounds,UK pounds,UK,UK
5791275590,07-10-2022,13:42:43,2417.1,0.024419063,0.048401564,0,7700780024,UK pounds,UK pounds,UK,UK
ACC898724,13-01-2023,20:17:16,8620.070843,0.393322146,0.99395233,1,ACC717746,UK pounds,Naira,UK,UK
6541552727,07-10-2022,12:08:45,4718.41,0.074966201,0.43195176,0,8678069851,Yen,UK pounds,UK,UK
9180934204,07-10-2022,12:13:14,8796.42,0.013984374,0.004677738,0,6855935396,UK pounds,UK pounds,UK,UK
ACC357819,29-03-2022,17:47:25,5149.026635,0.373533681,0.99008894,1,ACC521533,UK pounds,UK pounds,UK,UK
ACC595946,06-11-2023,01:34:23,-1405.523173,0.614469692,0.99521244,1,ACC464057,UK pounds,Naira,Japan,USA
2058750779,07-10-2022,16:25:17,2515.74,0.074534464,0.045775272,0,9660071840,UK pounds,Moroccan dirham,UK,UK
1378784400,07-10-2022,13:12:42,5946,0.019006289,0.005646099,0,954066234,UK pounds,UK pounds,UK,UK
8857234337,07-10-2022,16:52:07,8575.71,0.105092746,0.006503854,0,492011483,UK pounds,Euro,UK,Netherlands
1139132462,07-10-2022,16:42:31,10692.06,0.196975847,0.012054921,0,7199625988,Dirham,UK pounds,UAE,UK
4218654393,07-10-2022,12:14:26,419.2,0.009684873,0.01383336,0,3237052601,UK pounds,UK pounds,UK,UK
7758268667,07-10-2022,14:32:54,26710.94,0.012736344,0.00459632,0,7889074144,UK pounds,UK pounds,UK,UK
1820824817,07-10-2022,14:07:49,2180.04,0.008510285,0.015249044,0,1936462079,UK pounds,UK pounds,UK,UK
ACC694480,08-10-2022,23:23:08,11108.23515,0.160280869,0.98989934,1,ACC143582,UK pounds,UK pounds,UK,Nigeria
ACC231020,06-09-2022,08:07:37,-3109.9573,0.049473614,0.99453753,1,ACC933221,UK pounds,UK pounds,UK,UK
ACC390304,08-05-2022,18:57:32,-3817.821134,0.118384746,0.9960198,1,ACC619654,UK pounds,US dollar,UK,UK
ACC895630,04-05-2023,20:50:22,9182.302613,0.673898722,0.99477214,1,ACC132908,UK pounds,Indian rupee,Japan,UK
6949764034,07-10-2022,11:26:37,14556.67,0.018107545,0.006758906,0,1612314007,UK pounds,UK pounds,UK,UK
2482516082,07-10-2022,14:50:14,5416.34,0.008744178,0.012137755,0,7636667733,UK pounds,UK pounds,UK,UK
ACC691814,04-07-2023,19:04:05,11197.45597,0.293586591,0.9882537,1,ACC304685,UK pounds,Indian rupee,UK,UK
2119800842,07-10-2022,13:20:46,1091.98,0.026847549,0.027984489,0,439043689,UK pounds,UK pounds,UK,UK
675669049,07-10-2022,12:40:15,9517.66,0.01418847,0.005646099,0,6744312059,UK pounds,UK pounds,UK,UK
937896594,07-10-2022,13:08:27,5002.28,0.008451586,0.010245729,0,7228171825,UK pounds,UK pounds,UK,UK
1390806158,07-10-2022,15:20:31,8871.14,0.014578847,0.004658967,0,8673917867,UK pounds,UK pounds,UK,UK
7257451128,07-10-2022,15:45:45,1048.18,0.008929638,0.015868854,0,9838724909,UK pounds,UK pounds,UK,UK
8876576612,07-10-2022,15:09:15,11778.21,0.041142329,0.004462909,0,8518184956,UK pounds,UK pounds,UK,UK
ACC128047,18-12-2022,04:08:50,-1643.325446,0.14633897,0.99516207,1,ACC367338,UK pounds,US dollar,UK,UK
2285174529,07-10-2022,16:31:15,7025.88,0.235657215,0.017896287,0,6537390490,Euro,UK pounds,Austria,UK
4358383639,07-10-2022,10:42:01,7696.15,0.042497633,0.008512712,0,6953672776,UK pounds,Mexican Peso,UK,Mexico
2670254274,07-10-2022,13:21:50,9730.51,0.013215583,0.030960195,0,7854984166,UK pounds,UK pounds,UK,UK
6176940453,07-10-2022,15:53:20,2303.77,0.013183224,0.014735606,0,4350663613,UK pounds,UK pounds,UK,UK
ACC725504,29-10-2022,01:06:35,-4754.604875,0.335625772,0.9946077,1,ACC457801,UK pounds,UK pounds,UK,UK
4165104885,07-10-2022,15:53:14,6119.03,0.025900156,0.004802258,0,8172080174,UK pounds,UK pounds,UK,UK
1642448421,07-10-2022,11:03:41,286.58,0.015155671,0.012454093,0,4683305616,UK pounds,UK pounds,UK,UK
ACC234741,21-01-2022,22:24:42,-582.3819608,0.486617,0.99277604,1,ACC874673,Yen,UK pounds,UK,UK
3039993322,07-10-2022,13:40:27,223.8,0.010993697,0.009890263,0,424146908,UK pounds,UK pounds,UK,UK
6057444675,07-10-2022,11:35:44,18735.71,0.015746438,0.004463604,0,1845194308,UK pounds,UK pounds,UK,UK
ACC635691,10-11-2023,20:57:53,5011.496692,0.300657205,0.9952988,1,ACC694896,Yen,UK pounds,UK,UK
8389148416,07-10-2022,13:48:58,6801.33,0.056948962,0.5737778,0,6314435734,UK pounds,Indian rupee,UK,India
ACC239244,29-06-2022,22:18:14,-1968.33045,0.324430831,0.9955584,1,ACC876529,UK pounds,US dollar,UK,UK
ACC524965,14-05-2022,13:14:59,-2439.634914,0.120784212,0.990158,1,ACC357186,UK pounds,UK pounds,UK,UK
ACC365811,06-07-2023,14:49:25,-4636.332158,0.188307565,0.9958942,1,ACC159515,UK pounds,UK pounds,UK,UK
ACC832663,20-08-2023,09:10:31,-1725.623628,0.76840017,0.994559,1,ACC150354,UK pounds,US dollar,Japan,India
1915450576,07-10-2022,14:32:45,18358.61,0.010879771,0.0051613,0,2088570270,UK pounds,UK pounds,UK,UK
3336234389,07-10-2022,11:49:51,7777.73,0.04666602,0.007350738,0,6953672776,UK pounds,Mexican Peso,UK,Mexico
7444122993,07-10-2022,16:27:13,490.82,0.008719634,0.015409988,0,7509096205,UK pounds,UK pounds,UK,UK
ACC743586,15-10-2023,19:45:50,9129.38796,0.590223369,0.99462765,1,ACC280863,UK pounds,Mexican Peso,Japan,UK
6411476316,07-10-2022,15:26:27,9784.74,0.008340486,0.004463604,0,8352571580,UK pounds,UK pounds,UK,UK
1226944129,07-10-2022,11:58:27,13528.29,0.072006302,0.005101374,0,2534644942,UK pounds,Euro,UK,France
9207959583,07-10-2022,11:08:09,9417.49,0.047389543,0.031775832,0,3540794456,UK pounds,UK pounds,UK,UK
322164205,07-10-2022,16:06:49,14855.34,0.018506205,0.013691081,0,1835361847,UK pounds,UK pounds,UK,UK
5260635412,07-10-2022,11:56:33,4638.03,0.019394216,0.029376887,0,4169343637,UK pounds,UK pounds,UK,UK
2265952467,07-10-2022,14:20:10,236.36,0.015188711,0.004983719,0,6444893405,UK pounds,UK pounds,UK,UK
ACC891498,11-03-2022,22:26:57,7338.367545,0.303417364,0.9947285,1,ACC307573,UK pounds,UK pounds,UK,Mexico
ACC853607,27-03-2022,11:13:38,8983.901353,0.35375694,0.992814,1,ACC354874,UK pounds,UK pounds,UK,Nigeria
3755597977,07-10-2022,15:35:19,1685.61,0.010762583,0.019666906,0,2037954183,UK pounds,UK pounds,UK,UK
8987848252,07-10-2022,16:23:32,8493.32,0.014268197,0.005154985,0,338940099,UK pounds,UK pounds,UK,UK
2369776263,15-12-2022,05:25:57,10511.87,0.144060015,0.8965105,1,988008298,UK pounds,UK pounds,UK,UK
9081133856,07-10-2022,11:18:43,9536.53,0.01344292,0.004462909,0,6444220418,UK pounds,UK pounds,UK,UK
6405814883,07-10-2022,12:52:30,2892.13,0.010686493,0.013205792,0,1248761149,UK pounds,UK pounds,UK,UK
3168051873,07-10-2022,13:51:15,12315.25,0.036323408,0.0066156,0,9923312753,UK pounds,UK pounds,UK,UK
ACC627512,29-06-2023,00:31:29,-4045.998958,0.586866936,0.9957535,1,ACC961078,UK pounds,UK pounds,UK,Nigeria
9553438593,07-10-2022,12:56:37,10083.24,0.015093668,0.027984489,0,7963654837,UK pounds,UK pounds,UK,UK
ACC329856,05-02-2023,12:37:01,-3934.911045,0.344877838,0.9743094,1,ACC856950,UK pounds,Naira,UK,UK
8021374273,07-10-2022,16:08:43,3143.47,0.015471363,0.00599221,0,3691061191,UK pounds,UK pounds,UK,UK
ACC483071,18-06-2023,04:49:16,3723.263031,0.449512194,0.9947067,1,ACC933941,Yen,Indian rupee,UK,UK
1225080541,07-10-2022,12:32:18,22921.52,0.010332365,0.015755009,0,6914782058,UK pounds,UK pounds,UK,UK
ACC729255,22-08-2022,00:07:01,-3709.741623,0.41902732,0.9942116,1,ACC454660,Yen,Naira,UK,Mexico
2562020395,07-10-2022,15:56:34,10050.78,0.017076987,0.004658967,0,1431561040,UK pounds,UK pounds,UK,UK
7227951716,07-10-2022,11:53:19,1863.64,0.026030891,0.7763971,0,3427964756,UK pounds,US dollar,UK,USA
ACC432979,11-09-2022,00:49:52,-2902.283472,0.167541523,0.9901107,1,ACC998382,UK pounds,UK pounds,UK,USA
ACC531963,19-01-2022,02:41:45,5657.106782,0.766754535,0.969355,1,ACC363381,Yen,UK pounds,Japan,UK
6904668523,07-10-2022,15:41:17,7688.41,0.007577594,0.005514489,0,9440622206,UK pounds,UK pounds,UK,UK
3758118046,07-10-2022,16:08:33,2434.36,0.017614379,0.005731273,0,377669591,UK pounds,UK pounds,UK,UK
5410669372,07-10-2022,11:52:56,13029.89,0.01039725,0.01383336,0,9190187702,UK pounds,UK pounds,UK,UK
3658332196,07-10-2022,12:47:23,11837.56,0.017873428,0.004658967,0,1465487567,UK pounds,UK pounds,UK,UK
1355621201,07-10-2022,15:08:10,380.83,0.027885125,0.00599221,0,1808188492,UK pounds,UK pounds,UK,UK
ACC978000,14-03-2023,15:41:23,-7252.809533,0.300844163,0.99531084,1,ACC640194,UK pounds,Naira,UK,UK
9745196099,07-10-2022,15:48:42,105.87,0.019440199,0.03358921,0,2640002101,UK pounds,UK pounds,UK,UK
3886212019,07-10-2022,13:32:29,16646.99,0.008314359,0.005731273,0,5492525400,UK pounds,UK pounds,UK,UK
ACC553027,09-03-2022,01:04:24,-3798.485137,0.30597407,0.9960238,1,ACC344286,UK pounds,UK pounds,UK,UK
9163385117,07-10-2022,15:51:24,1059.81,0.026861929,0.012454093,0,5899349849,UK pounds,UK pounds,UK,UK
3891176935,07-10-2022,13:21:41,42.39,0.018172025,0.012533614,0,7514194006,UK pounds,UK pounds,UK,UK
ACC288940,15-02-2023,21:20:16,4561.651047,0.914451002,0.99523866,1,ACC481680,UK pounds,US dollar,Japan,India
6805859521,07-10-2022,16:32:52,681.98,0.02389686,0.012454093,0,7428876365,UK pounds,UK pounds,UK,UK
ACC186703,28-10-2022,07:56:53,2411.498791,0.548995056,0.9903718,1,ACC291804,UK pounds,UK pounds,Japan,UK
7630605129,07-10-2022,14:43:18,3676.74,0.085352808,0.008135702,0,1311380222,UK pounds,Euro,UK,Germany
3302018051,07-10-2022,14:03:35,5915.99,0.00728864,0.015868854,0,187895276,UK pounds,UK pounds,UK,UK
4512671582,07-10-2022,10:48:45,24141.25,0.016819338,0.005731273,0,5256445929,UK pounds,UK pounds,UK,UK
758760788,07-10-2022,16:53:40,5272.31,0.013489267,0.010285437,0,4035439288,UK pounds,UK pounds,UK,UK
ACC715641,17-02-2023,09:53:48,-6475.3605,0.438604349,0.98163176,1,ACC933484,UK pounds,Naira,UK,UK
ACC238461,12-09-2023,14:16:51,540.127947,0.287322396,0.99576074,1,ACC712109,UK pounds,Indian rupee,UK,UK
ACC247987,13-10-2023,09:44:53,-4084.660499,0.168740049,0.9958918,1,ACC663696,UK pounds,US dollar,UK,UK
6116657264,07-10-2022,14:09:06,4337.3,0.006719322,0.005240316,0,2283849585,UK pounds,UK pounds,UK,UK
ACC980267,18-01-2022,13:33:06,1392.80141,0.34336319,0.99319494,1,ACC811153,UK pounds,Naira,UK,UK
ACC668841,22-02-2023,18:17:11,2675.54576,0.402396563,0.9548278,1,ACC263960,UK pounds,Naira,UK,UK
ACC623446,26-12-2023,22:39:22,3118.9415,0.360221098,0.9958662,1,ACC650372,UK pounds,UK pounds,UK,UK
2466056232,07-10-2022,10:55:56,14816.68,0.018599225,0.004463604,0,8352571580,UK pounds,UK pounds,UK,UK
ACC141827,23-08-2022,06:56:07,-1937.939838,0.198814156,0.9960238,1,ACC570960,UK pounds,UK pounds,UK,UK
8268435765,07-10-2022,11:25:36,28965.35,0.017189217,0.004463604,0,1465487567,UK pounds,UK pounds,UK,UK
4517354474,07-10-2022,15:37:45,1938.7,0.013389184,0.005125091,0,6711574287,UK pounds,UK pounds,UK,UK
1207979594,07-10-2022,15:52:45,1590.49,0.012138074,0.00599221,0,7259434286,UK pounds,UK pounds,UK,UK
ACC670569,10-10-2022,12:21:28,-5382.940277,0.156499769,0.9879259,1,ACC243775,Yen,Naira,UK,UK
6212392715,07-10-2022,11:05:30,17654.09,0.019597982,0.007018445,0,8619444777,UK pounds,UK pounds,UK,UK
4952248063,07-10-2022,11:59:42,2453.94,0.026625492,0.031326935,0,6807457877,UK pounds,UK pounds,UK,UK
ACC320074,06-10-2022,06:36:44,11570.31452,0.082206799,0.8206814,1,ACC655107,UK pounds,Naira,UK,Nigeria
4121324384,07-10-2022,15:01:44,22103.2,0.077049074,0.008205129,0,9281561360,Euro,UK pounds,Spain,UK
ACC361332,03-04-2023,19:45:40,7527.208266,0.277728892,0.99531245,1,ACC140900,UK pounds,US dollar,UK,UK
ACC771658,27-10-2022,18:16:12,-1012.643595,0.321071392,0.9674838,1,ACC428565,Yen,US dollar,UK,Nigeria
6637255713,07-10-2022,15:52:19,12760.84,0.071441688,0.08731098,0,8725547378,UK pounds,Moroccan dirham,UK,Morocco
2976429509,07-10-2022,13:30:26,54296.31,0.02794084,0.01485641,0,9904190266,UK pounds,UK pounds,UK,UK
1270263723,07-10-2022,15:34:16,6078.33,0.008332804,0.004463604,0,8352571580,UK pounds,UK pounds,UK,UK
5263982631,07-10-2022,13:44:43,27447.44,0.40040084,0.20343165,0,7080357663,Yen,UK pounds,Japan,UK
3470739687,07-10-2022,15:04:29,814.05,0.02012327,0.005125091,0,5109675374,UK pounds,UK pounds,UK,UK
6086421020,07-10-2022,14:46:28,19130.09,0.004862926,0.005638443,0,3504466346,UK pounds,UK pounds,UK,UK
ACC566876,14-07-2023,06:15:50,-5423.22099,0.321888963,0.99621505,1,ACC472755,UK pounds,UK pounds,UK,Mexico
9262436552,07-10-2022,12:56:45,267.38,0.349948423,0.013366978,0,9353206255,Euro,UK pounds,UK,UK
6541552727,07-10-2022,14:45:25,9027.92,0.004533825,0.005240316,0,2284368563,UK pounds,UK pounds,UK,UK
ACC603919,21-08-2022,22:56:57,7468.773055,0.241654043,0.99601376,1,ACC414446,UK pounds,Naira,UK,UK
3614082527,07-10-2022,14:05:50,12472.17,0.00609914,0.005240316,0,7050565101,UK pounds,UK pounds,UK,UK
1298071427,07-10-2022,14:01:36,6876.28,0.018171261,0.006864538,0,645183952,UK pounds,UK pounds,UK,UK
ACC494481,05-03-2022,17:20:22,4465.946247,0.222678368,0.9922718,1,ACC406259,Yen,US dollar,UK,USA
ACC746688,14-01-2023,04:08:38,-4108.515196,0.436005706,0.97883624,1,ACC861081,UK pounds,UK pounds,UK,UK
ACC605138,30-09-2023,06:00:05,4095.896645,0.442649603,0.9957897,1,ACC995734,UK pounds,UK pounds,UK,Nigeria
ACC869202,09-08-2023,21:50:26,-393.2950763,0.662861087,0.99507964,1,ACC331589,Yen,UK pounds,Japan,UK
ACC759270,24-11-2023,16:51:40,3974.51754,0.268504169,0.99515426,1,ACC218491,UK pounds,US dollar,UK,UK
8950910537,07-10-2022,12:08:33,310.73,0.03466918,0.02654387,0,4649664002,UK pounds,UK pounds,UK,UK
187676575,07-10-2022,15:21:06,1610.82,0.013191646,0.00599221,0,3173180932,UK pounds,UK pounds,UK,UK
877284810,07-10-2022,13:53:59,562.79,0.037348579,0.026969362,0,6643588485,UK pounds,UK pounds,UK,UK
7991153253,07-10-2022,12:18:35,18347.04,0.015709965,0.004816879,0,5896180453,UK pounds,UK pounds,UK,UK
5848220020,07-10-2022,11:14:47,1952.01,0.018291255,0.015249044,0,286799236,UK pounds,UK pounds,UK,UK
3299961738,07-10-2022,14:11:35,10738.06,0.010786304,0.004463604,0,8352571580,UK pounds,UK pounds,UK,UK
ACC970914,06-09-2022,14:54:31,-516.0921548,0.146247635,0.96166307,1,ACC816625,Yen,UK pounds,UK,Nigeria
5724826456,07-10-2022,16:51:02,908.4,0.12174979,0.006503854,0,5937813749,UK pounds,Euro,UK,Netherlands
8691503268,07-10-2022,14:09:56,4872.75,0.029671031,0.014807826,0,3259734434,UK pounds,UK pounds,UK,UK
7758268667,07-10-2022,12:24:33,9969.58,0.017163586,0.005514489,0,3325153054,UK pounds,UK pounds,UK,UK
2541435157,07-10-2022,14:42:13,2449.11,0.009955472,0.009895396,0,5442384483,UK pounds,UK pounds,UK,UK
9769183930,07-10-2022,12:21:36,2991.27,0.040850285,0.085423335,0,8733891613,UK pounds,UK pounds,UK,UK
6531913826,07-10-2022,16:27:19,3406.44,0.012363095,0.013205792,0,5803021485,UK pounds,UK pounds,UK,UK
5021785800,07-10-2022,14:17:50,7033.87,0.02774197,0.005646099,0,5844287414,UK pounds,UK pounds,UK,UK
ACC500766,18-05-2023,22:57:00,-4875.210105,0.338747359,0.9953177,1,ACC203760,UK pounds,US dollar,UK,UK
8132617827,07-10-2022,16:18:14,10411.1,0.028375247,0.004462909,0,5466123934,UK pounds,UK pounds,UK,UK
9327083401,07-10-2022,14:14:33,905.45,0.011860823,0.005125091,0,1758697495,UK pounds,UK pounds,UK,UK
2801768858,07-10-2022,16:51:47,5724.95,0.422626206,0.8139101,0,3539818073,Yen,UK pounds,Japan,UK
9597477350,07-10-2022,15:23:45,4581.29,0.008024872,0.022728315,0,7390217463,UK pounds,UK pounds,UK,UK
3580636597,07-10-2022,12:11:23,7524.92,0.035601781,0.013217969,0,5103043844,UK pounds,Naira,UK,Nigeria
1378784400,07-10-2022,14:36:01,4902.62,0.037451262,0.007789612,0,8430883282,UK pounds,Mexican Peso,UK,Mexico
